id,mmsi,navigationalstatus,sog,cog,heading,shiptype
9726,286808777,Under way using engine,10.4,196,200,Military
9727,238915890,Under way using engine,7,192.1,190,Military
9728,663860106,Under way using engine,11.8,121,122,Warship
9729,738584493,Under way using engine,9.7,261.8,262,Warship
9730,725657648,Under way using engine,10.9,344.6,346,SAR
9731,994197817,Under way using engine,10.8,50.5,48,Warship
9732,827622493,Under way using engine,9.9,174.1,174,Tanker
9733,919185866,Under way using engine,12.6,166.3,165,Military
9734,553275485,Under way using engine,11.5,341.9,341,Military
9735,769650690,Under way using engine,12.7,162.5,163,Cargo
9736,968603960,Under way using engine,16.6,183.8,189,Bulk Carrier
9737,939785250,Engaged in fishing,8.4,324.8,327,Military
9738,312051255,Constrained by her draught,11,26.3,24,Military
9739,297385795,Under way using engine,17.3,157.7,162,Warship
9740,761374538,Under way using engine,12.7,159.4,160,Bulk Carrier
9741,391542682,Under way using engine,14,341.5,344,Bulk Carrier
9742,315263938,Under way using engine,6.4,187,195,Cargo
9743,832759176,Under way using engine,18.1,244.2,244,Tanker
9744,390993929,Under way using engine,7.2,240.8,246,Tanker
9745,366054805,Under way using engine,8.5,212.4,216,Bulk Carrier
9746,584453186,Under way using engine,11.5,18.6,20,Warship
9747,747096554,Under way using engine,9.9,294.8,294,Cargo
9748,512347727,Under way using engine,11.5,157.7,158,Warship
9749,798008792,Under way using engine,17.4,159.5,163,SAR
9750,258218811,Under way using engine,20.5,157.9,160,Warship
9751,639267425,Under way using engine,2.3,297.6,304,Cargo
9752,700685742,Under way using engine,16.4,202.1,208,Tanker
9753,811840566,Under way using engine,8.8,157.8,158,Warship
9754,233906212,Under way using engine,6.4,349.7,351,Military
9755,806802998,Under way using engine,10.8,50.5,48,Bulk Carrier
9756,899233722,Under way using engine,11.5,321.6,322,Tanker
9757,108079285,Under way using engine,14,114.3,115,SAR
9758,148241592,Under way using engine,14.7,222,224,Warship
9759,399365091,Under way using engine,10.2,154,158,Warship
9760,964162813,Under way using engine,8.6,31.4,38,Cargo
9761,227938011,Under way using engine,13.9,59.2,58,SAR
9762,816832809,Under way using engine,8.5,53,49,Military
9763,522280705,Under way using engine,13,340.4,342,SAR
9764,561739375,Under way using engine,7.4,79.9,79,Military
9765,203752882,Under way using engine,13.6,39,40,Military
9766,522478224,Under way using engine,13.7,159.2,156,SAR
9767,550297874,Under way using engine,8.6,156.8,159,Tanker
9768,994795856,Under way using engine,13.1,339.8,343,SAR
9769,796884043,Engaged in fishing,7.6,117.3,117,Tanker
9770,576465036,Under way using engine,12.6,51,52,Cargo
9771,301298467,Under way using engine,10.7,44.5,51,SAR
9772,389956730,Under way using engine,12,155.5,156,Military
9773,725205646,Under way using engine,11.6,342.4,341,Tanker
9774,741419523,Under way using engine,12.4,8.1,7,Tanker
9775,523317433,Under way using engine,12.6,50.6,52,Warship
9776,165223660,Under way using engine,11.9,342.8,344,Tanker
9777,142180766,Under way using engine,13.9,162,161,Warship
9778,677065763,Under way using engine,8,281,281,Bulk Carrier
9779,753749301,Under way using engine,11.5,321.8,322,Military
9780,567035726,Under way using engine,12.8,159.7,162,Tanker
9781,354827103,Under way using engine,17.2,250.3,249,Military
9782,363988854,Under way using engine,10.8,43.7,50,Military
9783,247442149,Under way using engine,8.7,25.6,23,Military
9784,396100821,Under way using engine,11.5,158.1,158,SAR
9785,905796204,Under way using engine,10,284.3,286,Tanker
9786,808569735,Under way using engine,12.3,136.6,137,Tanker
9787,577668687,Under way using engine,8,336.3,337,Bulk Carrier
9788,295653509,Under way using engine,11.6,338.6,339,Tanker
9789,796563216,Under way using engine,2.5,267,279,Tanker
9790,563652621,Engaged in fishing,8.5,218.3,218,Warship
9791,316072229,Constrained by her draught,11.7,32.2,29,Military
9792,484843684,Under way using engine,11.9,339.6,346,Bulk Carrier
9793,874186298,Under way using engine,7.7,246.5,240,Warship
9794,185850435,Under way using engine,7.9,280.2,281,Cargo
9795,587616821,Under way using engine,9.9,284,287,Bulk Carrier
9796,826479952,Under way using engine,9.9,128.1,132,Tanker
9797,496231255,Moored,8.7,30,30,Bulk Carrier
9798,846750035,Under way using engine,13.3,32.7,35,SAR
9799,793558210,Engaged in fishing,2.5,260.1,270,SAR
9800,298141116,Under way using engine,14.4,114.3,116,Military
9801,525470051,Under way using engine,8.6,153.9,153,Warship
9802,375582492,Under way using engine,7.5,316.8,320,Warship
9803,653962742,Under way using engine,11.2,345.9,345,Cargo
9804,804926764,Under way using engine,9.9,166,166,SAR
9805,682250363,Under way using engine,10.9,71.5,69,Military
9806,358997459,Under way using engine,8.8,136,137,Military
9807,517724013,Under way using engine,14.2,343.1,344,Military
9808,509899188,Under way using engine,13.9,59.7,58,Cargo
9809,698068892,Under way using engine,8.8,136,137,Warship
9810,238555731,Under way using engine,13.3,32.9,35,SAR
9811,912694963,Under way using engine,11.1,208.5,210,Military
9812,987456761,Under way using engine,12.8,30.6,34,Tanker
9813,283456176,Under way using engine,12.6,345.2,349,Tanker
9814,733173419,Under way using engine,11.8,127,128,Bulk Carrier
9815,231501371,Under way using engine,10.4,153,156,Military
9816,176803151,Under way using engine,14.8,199.2,198,Cargo
9817,651699165,Engaged in fishing,8,326.7,327,SAR
9818,312758240,Under way using engine,12.8,165.7,166,Cargo
9819,969135813,Under way using engine,11.5,257.7,257,Bulk Carrier
9820,989820017,Under way using engine,16.2,210.4,215,SAR
9821,249013115,Under way using engine,12.8,35.4,40,Bulk Carrier
9822,811685419,Under way using engine,14.7,221,220,SAR
9823,751810078,Moored,10,32.3,34,Military
9824,993839561,Under way using engine,11.8,126,127,Cargo
9825,207985055,Under way using engine,9.6,259.5,265,Tanker
9826,950158731,Under way using engine,8.8,62.5,57,SAR
9827,521225046,Under way using engine,14.7,200,199,Warship
9828,820760300,Under way using engine,16.2,210.3,216,Military
9829,506929778,Under way using engine,13.1,165.5,163,Cargo
9830,727006208,Under way using engine,12,155.5,156,Tanker
9831,290044918,Under way using engine,14.8,221,220,Warship
9832,641825061,Under way using engine,13.6,161,161,Bulk Carrier
9833,256672289,Under way using engine,12.7,50.5,52,Tanker
9834,278009009,Under way using engine,12.6,174,175,Bulk Carrier
9835,547051978,Under way using engine,10.7,7.2,10,Bulk Carrier
9836,924896580,Under way using engine,9.6,178.5,178,Warship
9837,622453058,Under way using engine,4.3,297.5,289,SAR
9838,322602923,Under way using engine,13.1,3.9,7,Tanker
9839,826666739,Under way using engine,13.4,200.4,200,Bulk Carrier
9840,625069859,Under way using engine,12.3,159.6,158,Cargo
9841,998450518,Under way using engine,8.5,9.7,5,SAR
9842,593097726,Under way using engine,7.3,82.2,80,SAR
9843,824734301,Under way using engine,9.8,285,288,Cargo
9844,163696614,Under way using engine,12.4,137.3,136,Tanker
9845,588431214,Under way using engine,11.9,158.9,157,Warship
9846,446705651,Under way using engine,13.8,158.9,156,Cargo
9847,961571297,Under way using engine,13.8,158.7,156,Bulk Carrier
9848,946109615,Constrained by her draught,11.6,29.8,26,SAR
9849,139650741,Under way using engine,14,119.4,118,Tanker
9850,548086282,Engaged in fishing,7.7,112.5,117,SAR
9851,661584816,Under way using engine,13.3,343,344,Bulk Carrier
9852,548525782,Under way using engine,12.4,136.7,135,SAR
9853,362847405,Under way using engine,8.6,21.8,18,Bulk Carrier
9854,644455976,Under way using engine,8.7,155.7,155,SAR
9855,118197991,Under way using engine,10.1,166,166,Cargo
9856,483097636,Unknown value,2.8,3.3,5,Tanker
9857,926491280,Under way using engine,12.4,338.9,339,Warship
9858,447125559,Under way using engine,13.8,57.5,58,Warship
9859,899013920,Under way using engine,13.7,160,161,Bulk Carrier
9860,429142800,Under way using engine,12.6,158.8,158,Cargo
9861,950830679,Under way using engine,10.7,70.5,69,Military
9862,891806423,Under way using engine,11.9,340.4,342,Bulk Carrier
9863,443531380,Under way using engine,11.8,342.4,339,Bulk Carrier
9864,640831616,Under way using engine,13.7,43.3,38,Tanker
9865,826046659,Under way using engine,12.6,191.8,195,Tanker
9866,256391649,Under way using engine,9.2,239.7,237,Warship
9867,447081140,Under way using engine,12.1,156.9,156,Tanker
9868,951696968,Engaged in fishing,8.1,323.3,321,SAR
9869,306118031,Under way using engine,13.2,168.4,166,Tanker
9870,132072087,Under way using engine,12.2,339.8,340,Bulk Carrier
9871,476842337,Under way using engine,10.5,152,153,SAR
9872,834221648,Under way using engine,4.9,32.5,29,Warship
9873,815827993,Under way using engine,10.4,133.1,135,Cargo
9874,650142456,Under way using engine,9,239.7,237,SAR
9875,650450809,Under way using engine,11,32.2,37,SAR
9876,360634201,Under way using engine,7.2,184.8,196,Bulk Carrier
9877,923522151,Under way using engine,10.4,130.6,134,Tanker
9878,102201950,Under way using engine,11.9,339.8,342,Cargo
9879,567084197,Under way using engine,17.6,183.2,183,Cargo
9880,756315210,Under way using engine,8.6,172,175,SAR
9881,821731797,Under way using engine,17.6,183.3,184,Cargo
9882,176050773,Under way using engine,14.3,344,344,Warship
9883,316581248,Under way using engine,11.1,34.3,37,Cargo
9884,830290701,Under way using engine,14.3,344.4,344,Tanker
9885,978479043,Under way using engine,12.6,51.6,51,Cargo
9886,631466693,Under way using engine,11.9,337,338,Cargo
9887,525588887,Under way using engine,15.2,161.9,163,Bulk Carrier
9888,678251345,Engaged in fishing,8.2,213.7,213,Military
9889,169047039,Under way using engine,12.8,43,44,Cargo
9890,831388097,Under way using engine,12.8,330.4,331,Warship
9891,708013507,Under way using engine,14.1,119.1,119,Military
9892,532759172,Under way using engine,10.2,316.5,317,SAR
9893,806287090,Under way using engine,11.8,335.8,332,Bulk Carrier
9894,777981237,Under way using engine,15.8,210.7,215,SAR
9895,946027703,Under way using engine,13.5,31,31,Tanker
9896,776086418,Under way using engine,8.5,176.8,177,Bulk Carrier
9897,683719965,Under way using engine,8.2,7.3,6,Tanker
9898,849692723,Constrained by her draught,11.7,28.6,27,Warship
9899,488868008,Under way using engine,13.5,31.1,31,SAR
9900,262797972,Under way using engine,14.3,120.2,119,SAR
9901,279372216,Under way using engine,15.9,210.6,215,Military
9902,392512190,Under way using engine,13.3,342.8,344,Cargo
9903,755740544,Under way using engine,12.7,165.7,166,Cargo
9904,880272996,Under way using engine,11.3,346.3,346,SAR
9905,438470515,Under way using engine,12.6,341.5,343,SAR
9906,114395445,Moored,11,80.3,76,Warship
9907,292644605,Under way using engine,9.5,316.5,317,SAR
9908,184134651,Under way using engine,11.8,338,338,Military
9909,994439615,Under way using engine,11.9,177.8,182,Tanker
9910,326322239,Under way using engine,14.8,181,184,SAR
9911,155312858,Under way using engine,11.8,128,129,SAR
9912,397281011,Under way using engine,9.1,139,137,Cargo
9913,729856430,Under way using engine,13.3,168.1,167,SAR
9914,825772056,Under way using engine,10.3,289,292,Warship
9915,387016450,Engaged in fishing,8.3,214.8,215,Bulk Carrier
9916,659941008,Under way using engine,17.9,183.3,183,Warship
9917,700108214,Under way using engine,14.4,215.5,215,Military
9918,657539898,Under way using engine,21.2,160.6,161,Cargo
9919,103250376,Under way using engine,12.6,52.8,52,Bulk Carrier
9920,498334225,Under way using engine,11.8,121.6,121,Military
9921,936840433,Under way using engine,11.8,158.3,156,SAR
9922,583604167,Under way using engine,11.2,185,184,Bulk Carrier
9923,665366424,Unknown value,1.6,230,,SAR
9924,354060800,Under way using engine,10.3,166.3,165,Military
9925,684818647,Under way using engine,14.5,212.1,210,Bulk Carrier
9926,641755390,Under way using engine,10,261.2,259,Tanker
9927,706143874,Under way using engine,7.5,349.1,349,Tanker
9928,373153268,Under way using engine,11,109.5,108,Warship
9929,374145951,Under way using engine,12.6,135.7,132,Military
9930,926280770,Under way using engine,8.3,39.9,37,Bulk Carrier
9931,383277231,Under way using engine,12.8,37.8,42,Cargo
9932,839783193,Under way using engine,13.9,56.7,55,Tanker
9933,447402551,Under way using engine,11.3,39.3,42,Cargo
9934,689755736,Under way using engine,12.8,157.7,156,Bulk Carrier
9935,641755241,Under way using engine,7.4,81.7,79,SAR
9936,778954981,Under way using engine,7.4,349.3,349,Warship
9937,759538096,Under way using engine,5.1,31,31,Military
9938,216661900,Under way using engine,11.4,39.5,43,Cargo
9939,776873913,Under way using engine,13.7,159.4,158,Tanker
9940,594760249,Under way using engine,10.4,167.6,169,Military
9941,457554794,Under way using engine,12.8,166.7,165,Cargo
9942,964906504,Under way using engine,10.7,153,153,Bulk Carrier
9943,430091685,Engaged in fishing,7.6,118.4,118,Warship
9944,248831658,Under way using engine,13.6,339.8,339,Cargo
9945,131955307,Under way using engine,2.6,272,282,Warship
9946,973489609,Under way using engine,21.2,160.3,161,Cargo
9947,367853580,Under way using engine,10.3,167.9,168,SAR
9948,899925488,Under way using engine,8.7,6.3,6,Bulk Carrier
9949,893025833,Under way using engine,13.8,162,163,Bulk Carrier
9950,580177746,Under way using engine,11.8,158.5,155,Military
9951,954117940,Under way using engine,14.3,117.9,116,Bulk Carrier
9952,261271836,Under way using engine,12.6,52.3,52,Warship
9953,370958325,Under way using engine,10.4,322.8,326,SAR
9954,319568112,Under way using engine,13.1,171.9,175,SAR
9955,607152195,Unknown value,24.4,55.9,,Military
9956,537558610,Under way using engine,10.1,303.1,303,Tanker
9957,795023976,Under way using engine,12.3,160.8,159,Warship
9958,564942407,Under way using engine,10.7,141.9,144,SAR
9959,187273737,Under way using engine,13.7,162,163,Tanker
9960,180214698,Under way using engine,10.9,346.6,346,SAR
9961,268093278,Under way using engine,9.7,317.7,318,Cargo
9962,588079533,Under way using engine,13.1,57,57,Military
9963,402714959,Under way using engine,9,249.7,246,Cargo
9964,155575911,Under way using engine,11.7,121.9,121,Tanker
9965,629198261,Under way using engine,12.3,160.8,158,Warship
9966,201993476,Under way using engine,9.5,145,144,Warship
9967,164592140,Constrained by her draught,12,42.2,44,Tanker
9968,605132914,Under way using engine,15.7,155.7,162,Tanker
9969,456987427,Under way using engine,14.6,181.2,182,Bulk Carrier
9970,953517061,Under way using engine,12.6,339.6,340,Bulk Carrier
9971,123069599,Under way using engine,8.8,154.5,155,Warship
9972,107312086,Under way using engine,12.5,136,132,Cargo
9973,591998558,Under way using engine,21.6,158.4,160,Cargo
9974,926301819,Moored,10.6,83.1,84,Cargo
9975,157424585,Under way using engine,15.9,215.5,219,Military
9976,602229439,Under way using engine,8.8,338.7,337,Tanker
9977,197194549,Under way using engine,13,36.6,39,Military
9978,376649454,Under way using engine,15.6,157.3,164,Warship
9979,383916715,Under way using engine,14.6,336.3,336,Cargo
9980,500943825,Under way using engine,10.2,327.3,327,SAR
9981,360561755,Under way using engine,11.2,237.5,237,Cargo
9982,266908590,Under way using engine,13.8,66.3,65,SAR
9983,304108216,Under way using engine,13.6,161.2,158,Warship
9984,160335893,Unknown value,3,66.4,58,SAR
9985,307942002,Under way using engine,9.7,298.7,298,Bulk Carrier
9986,619168268,Under way using engine,11.8,318.8,318,Military
